Date,ActualReturn,sigma_EGARCH,VaR_95,ES_95,VaR_99,ES_99
2024-12-04,-0.3773146411016892,0.9673688094098508,-1.5911800947575205,-1.9954040327529092,-2.2504363731840256,-2.578245107158126
2024-12-05,0.2979986112779276,0.9706506827363516,-1.5965782960018107,-2.0021735948960995,-2.258071152220002,-2.5869920026172895
2024-12-06,-0.019829157927597763,0.9058259190327924,-1.4899510483077392,-1.8684587245611253,-2.107266200993027,-2.414220120564007
2024-12-09,-1.378526146705461,0.8516080258526483,-1.4007705500647116,-1.7566227819023725,-1.9811365204584257,-2.269717820663097
2024-12-10,-0.02010056020878004,1.082851422413875,-1.781132089607023,-2.2336114976407333,-2.5190891044346184,-2.886031009539143
2024-12-11,0.20100433563237097,1.0074563341562228,-1.6571182052320974,-2.0780930834685214,-2.343693901153308,-2.685086948170621
2024-12-12,-0.4427472224114215,0.9353336989762067,-1.53848702717095,-1.9293248001715166,-2.175911562132054,-2.492864675280029
2024-12-13,-0.08070837572979883,0.9542674171640559,-1.569630222203911,-1.9683796231713295,-2.219957977186046,-2.5433270902383054
2024-12-16,-0.18183828223152787,0.9058295920262114,-1.4899570898442862,-1.8684663008916924,-2.107274745653459,-2.414229909878298
2024-12-17,-0.7103115809521832,0.8797089205814438,-1.4469924086799524,-1.8145868573618769,-2.0465089771694047,-2.344612724898723
2024-12-18,-3.039618087227014,0.9574115133049185,-1.5748018001446928,-1.9748649905491213,-2.227272238559121,-2.5517067799830664
2024-12-19,0.35628033688919203,1.6206749144941615,-2.6657730112149887,-3.342986902933109,-3.770253641844814,-4.319445828667562
2024-12-20,1.474432530218417,1.4718881560522061,-2.4210405719493857,-3.036082550707374,-3.424123882657943,-3.9228972442689063
2024-12-23,0.23985867899152247,1.3817097817835928,-2.27271034596107,-2.8500704631433074,-3.2143376133936954,-3.682552558800532
2024-12-24,1.170322388352929,1.2638315941868528,-2.078817981554106,-2.6069216158617485,-2.9401119422822317,-3.3683819369491097
2024-12-26,0.24465801907593843,1.1922335430158872,-1.961049667402886,-2.459235398718826,-2.7735499681551885,-3.1775577928192056
2024-12-27,-0.7357532150878754,1.099740529771666,-1.8089121991004584,-2.2684488756950167,-2.5583790434308633,-2.931044098638074
2024-12-30,-0.9687806615792383,1.1548823521010558,-1.8996124255556688,-2.3821906188431483,-2.686658104577577,-3.0780088676461457
2024-12-31,0.103507651531487,1.2481408415368465,-2.0530089901481445,-2.5745560994111494,-2.9036097932127887,-3.326562719858384
2025-01-02,-0.24858730275951757,1.1439274154688912,-1.8815931583032293,-2.3595937307465498,-2.6611731110330887,-3.0488116147511137
2025-01-03,0.7851211856749529,1.102795858706904,-1.8139377679811144,-2.27475114182088,-2.5654868014038494,-2.9391872047641043
2025-01-06,-0.30919508046372,1.0382222070281084,-1.7077235628117464,-2.1415542434755053,-2.41526602410183,-2.7670845900501218
2025-01-07,-0.22733880245171534,1.0206974465541816,-1.6788978969847521,-2.1054056955974367,-2.374497334830235,-2.7203773492268577
2025-01-08,0.33052077970090465,0.9897039864353177,-1.627918191696463,-2.041475088461285,-2.3023957647735465,-2.637773138580341
2025-01-10,-2.442469649781831,0.9232075473726716,-1.518541282724912,-1.9043120319531281,-2.1477019151288737,-2.460545883588219
2025-01-13,0.715952199200176,1.4096415775958335,-2.318654061610102,-2.9076857361018984,-3.279316687199644,-3.7569967781991114
2025-01-14,1.2303297400193536,1.3049764023419752,-2.1464951684782814,-2.691791538605756,-3.035829079261719,-3.478041664737542
2025-01-15,2.5172672417804964,1.2325079284044922,-2.027295136282574,-2.5423098892743914,-2.867242198982271,-3.284897657472603
