Date,ActualReturn,sigma_GJR-GARCH,VaR_95,ES_95,VaR_99,ES_99
2024-11-12,-0.3011171345551844,1.3707944097902558,-2.254756156748305,-2.827555185533943,-3.1889446609626306,-3.653460754143526
2024-11-13,0.06029600782055944,1.2714283316475756,-2.091313502719374,-2.622591503517253,-2.9577845963236307,-3.388628869657662
2024-11-14,-0.2615509210032396,1.172237580663695,-1.9281592362034978,-2.417989471076523,-2.727032403647766,-3.1242642696086436
2024-11-15,0.4622650074284973,1.1008278040234543,-1.8107006060970032,-2.2706916102194534,-2.56090842157501,-2.933941917435356
2024-11-18,0.30034119613917554,1.0285969042223653,-1.6918913485812135,-2.121700008101962,-2.39287422138269,-2.741431096137121
2024-11-19,-0.6619359747805476,0.965186615663555,-1.587590705459215,-1.9909027937639623,-2.2453598314015855,-2.5724290933539486
2024-11-20,-0.3023152322831457,0.9833219645233577,-1.6174206998072918,-2.0283108101256926,-2.2875489616665763,-2.620763683026027
2024-11-21,1.2636774912079485,0.9447226813817666,-1.553930528934119,-1.948691574428927,-2.1977536013906356,-2.517888324701904
2024-11-22,1.110011036493841,0.9195698282036879,-1.5125577671559782,-1.8968084620331502,-2.1392393148737505,-2.450850582729419
2024-11-25,0.6484020917601807,0.893893660138955,-1.4703242289884868,-1.8438459013183124,-2.079507615882844,-2.3824180944793034
2024-11-26,0.19566340078647215,0.8559133338825403,-1.4078521515928228,-1.7655033959158954,-1.9911521646408559,-2.281192388847334
2024-11-27,0.19527369005145623,0.8175448374084114,-1.3447415910066771,-1.6863602068339063,-1.9018936944381228,-2.178932126431198
2024-11-29,0.15594182490006325,0.7858920418672143,-1.2926773754575855,-1.6210695800776649,-1.8282582808234094,-2.094570645641101
2024-12-02,-0.9983460516139075,0.759518360525143,-1.2492965300460173,-1.5666682497922548,-1.7669039233026511,-2.0242791350853437
2024-12-03,-0.7504003264116044,0.9170979664399735,-1.50849191636861,-1.8917097211147487,-2.133488904514811,-2.444262541606038
2024-12-04,-0.3773146411016892,0.9646839497078,-1.5867638935387465,-1.9898659382591284,-2.244190455524062,-2.571089380900587
2024-12-05,0.2979986112779276,0.9374542395378441,-1.5419750060048572,-1.9336988663468453,-2.180844677159437,-2.4985163701397255
2024-12-06,-0.019829157927597763,0.8885256272380019,-1.4614946006017593,-1.8327731911023952,-2.06701970395593,-2.3681111368563994
2024-12-09,-1.378526146705461,0.8469216626752033,-1.3930621685950795,-1.7469561605556256,-1.9702344094435933,-2.2572276588808653
2024-12-10,-0.02010056020878004,1.09657343738463,-1.8037027957007519,-2.2619160736657187,-2.551011284789391,-2.922603118970997
2024-12-11,0.20100433563237097,1.0249085892479302,-1.6858246103181747,-2.114092073566073,-2.3842939176831197,-2.731600946618142
2024-12-12,-0.4427472224114215,0.9631006009375971,-1.584159516571349,-1.9865999444720797,-2.240507035478635,-2.566869417242475
2024-12-13,-0.08070837572979883,0.9449957159644596,-1.5543796308577447,-1.9492547663595403,-2.198388774811623,-2.5186160203543437
2024-12-16,-0.18183828223152787,0.8973548427549853,-1.4760173677680057,-1.8509853270295202,-2.087559530703313,-2.3916428876067615
2024-12-17,-0.7103115809521832,0.862164905071547,-1.4181350711372058,-1.7783985918745038,-2.0056954939858165,-2.297854165279779
2024-12-18,-3.039618087227014,0.9123664968783777,-1.5007093414994086,-1.8819500582517135,-2.122481860359103,-2.431652161647339
2024-12-19,0.35628033688919203,1.8147287899966995,-2.984963232159328,-3.7432643172786455,-4.221690462569529,-4.836640977170141
2024-12-20,1.474432530218417,1.6526019276855546,-2.718288274660579,-3.408843161948454,-3.844526981107085,-4.404538158238431
2024-12-23,0.23985867899152247,1.5316161782600044,-2.5192844259085208,-3.1592843070824874,-3.5630720401417184,-4.082085218410261
2024-12-24,1.170322388352929,1.4051697370717686,-2.3112985385049454,-2.898461613379779,-3.268913630503436,-3.7450783652432547
2024-12-26,0.24465801907593843,1.309012378792981,-2.153133758982009,-2.700116598922044,-3.0452181644981953,-3.4887984065677435
2024-12-27,-0.7357532150878754,1.2102778923948536,-1.9907299809248586,-2.4964557092859585,-2.815527401971397,-3.2256498493809147
2024-12-30,-0.9687806615792383,1.1949058031791013,-1.965445144224507,-2.4647475039824793,-2.7797665749047655,-3.1846799386066675
2024-12-31,0.103507651531487,1.228301667607327,-2.0203764529544537,-2.5336335812563626,-2.857456973119125,-3.273687071381515
2025-01-02,-0.24858730275951757,1.1392379794862613,-1.8738797225188437,-2.349920771085193,-2.6502638516044468,-3.036313263284807
2025-01-03,0.7851211856749529,1.0729684928136116,-1.7648761170091236,-2.213225852178576,-2.4960979721697507,-2.859690885029844
2025-01-06,-0.30919508046372,1.0124372381090518,-1.6653110631644052,-2.0883672578449866,-2.3552812164747734,-2.6983621242158775
2025-01-07,-0.22733880245171534,0.9701343484011238,-1.5957290015977916,-2.001108545449869,-2.2568699789369506,-2.5856158610045874
2025-01-08,0.33052077970090465,0.926538876816612,-1.5240208320433475,-1.9111836078631705,-2.155451746298514,-2.469424590194865
2025-01-10,-2.442469649781831,0.878641400964796,-1.4452364951666674,-1.8123848709763521,-2.044025555178719,-2.3417675564359355
2025-01-13,0.715952199200176,1.5258728453112729,-2.5098374838770097,-3.1474374606513598,-3.5497110497465285,-4.066778005763121
2025-01-14,1.2303297400193536,1.4066053554157822,-2.313659920545014,-2.9014228817246686,-3.272253378185966,-3.748904595668709
2025-01-15,2.5172672417804964,1.314891556520746,-2.1628041457910157,-2.712243654118717,-3.0588951771062893,-3.504467674651723
2025-01-16,0.6647323385779558,1.2877517904925069,-2.118163203204852,-2.656262111139513,-2.9957586401045297,-3.4321343842964023
2025-01-17,0.8396553471501367,1.1962902470650538,-1.9677223517716265,-2.467603214117309,-2.7829872729955802,-3.188369778138779
2025-01-21,0.8326945025524779,1.1202596339150657,-1.8426631219725242,-2.310773894610186,-2.6061136177320834,-2.9857319067898196
2025-01-22,-0.47497716050406424,1.0545035290994906,-1.7345039544724246,-2.175137935035299,-2.453142043089164,-2.8104778011607996
2025-01-23,0.5736285582070177,1.026348832866556,-1.688193600257965,-2.1170628825241433,-2.3876444253634106,-2.7354395043912656
2025-01-24,0.2954251255283591,0.9693503619914071,-1.5944394587082884,-1.9994914066416347,-2.2550461538194293,-2.5835263692768526
2025-01-27,1.0952582279034395,0.916881268301801,-1.5081354796500832,-1.891262735089777,-2.1329847892617644,-2.443684994646658
2025-01-28,-0.17521593502358712,0.8892741759904635,-1.4627258537321957,-1.8343172322011416,-2.0687610887548353,-2.3701061796360823
2025-01-29,-0.0779732453135118,0.8559076461500467,-1.4078427961054014,-1.765491663757235,-1.9911389329964613,-2.2811772298218105
2025-01-30,0.9510064108236183,0.8221473883693946,-1.3523121136480794,-1.6958539476483319,-1.9126008290813705,-2.1911989107022762
2025-01-31,-0.5811718985365477,0.8053967117574276,-1.324759702468994,-1.6613021124664122,-1.8736329281563755,-2.146554769195648
2025-02-03,-0.4088401540407016,0.8434143051581402,-1.3872930788621227,-1.739721489284672,-1.9620750757402723,-2.247879799750552
2025-02-04,-0.23437670006458688,0.8437181548108886,-1.3877928670654938,-1.740348243854953,-1.9627819357339717,-2.2486896241659045
